view_link,download_link,title,description,fname,tags
https://soundbible.com/1040-Zombie-Gets-Attacked.html,https://soundbible.com/grab.php?id=1040&type=wav,Zombie Gets Attacked, The sound of a zombie being attacked by a human. Great for a game. Zombie sounds requested by jordangiese.,zombie gets attacked_1147.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1038-Zombie-Stabbed.html,https://soundbible.com/grab.php?id=1038&type=wav,Zombie Stabbed," Sound of a zombie being stabbed or hit with a bat, or even combine with a gunshot for a zombie being shot. Zombie sounds requested by jordangiese.",zombie stabbed_1149.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1037-Zombie-Come-Here.html,https://soundbible.com/grab.php?id=1037&type=wav,Zombie Come Here, Zombie says Come Here Hes going to want to eat some human flesh soon. Zombie sounds requested by jordangiese.,zombie come here_1150.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1036-Propeller.html,https://soundbible.com/grab.php?id=1036&type=wav,Propeller, The sound of a propeller blade spinning or whirling.,propeller_1151.wav,"['propeller', 'propeller blade', 'driver', 'fan', 'fin', 'oar', 'paddle', 'prop', 'screw', 'spin', 'boat', 'water', 'paddle boat', 'oar', 'paddlewheel', 'pole', 'propeller', 'pull', 'scull', 'sweep', 'boat', 'gyrate', 'gyre', 'oscillate', 'pendulate', 'pirouette', 'purl', 'reel', 'revolve', 'rotate', 'spiral', 'swim', 'turn', 'twirl', 'twist', 'wheel', 'whirl']"
https://soundbible.com/1035-Zombie-Moan.html,https://soundbible.com/grab.php?id=1035&type=wav,Zombie Moan, Zombie moaning sound effect. Zombie sounds requested by jordangiese.,zombie moan_1152.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1034-Zombie-Demon-Spawn.html,https://soundbible.com/grab.php?id=1034&type=wav,Zombie Demon Spawn, A zombie and a demon had a spawn this is what it sounds like. Hes going to want to eat some human flesh soon. Zombie sounds requested by jordangiese.,zombie demon spawn_1153.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1033-Zombie-In-Pain.html,https://soundbible.com/grab.php?id=1033&type=wav,Zombie In Pain," Zombie in Pain sound. For zombie death, or impact. Great for a game. Zombie sounds requested by jordangiese.",zombie in pain_1154.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1032-Zombie-Rising.html,https://soundbible.com/grab.php?id=1032&type=wav,Zombie Rising, Sound of a Zombie rising from the dead! Zombie sounds requested by jordangiese.,zombie rising_1155.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1031-Zombie-Gibberish.html,https://soundbible.com/grab.php?id=1031&type=wav,Zombie Gibberish, Zombie Gibberish talking sounds. Great for a game. Zombie sounds requested by jordangiese.,zombie gibberish_1156.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1030-Zombie-Attack-Walk.html,https://soundbible.com/grab.php?id=1030&type=wav,Zombie Attack Walk, Zombie Attack Walking sound. Hes going to want to eat some human flesh soon. Zombie sounds requested by jordangiese.,zombie attack walk_1157.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1029-Mindless-Zombie-Awakening.html,https://soundbible.com/grab.php?id=1029&type=wav,Mindless Zombie Awakening, The sound of a mindless zombie awakening from the dead. Hes going to want to eat some human flesh soon. Zombie sounds requested by jordangiese.,mindless zombie awakening_1158.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1028-I-Want-Brains.html,https://soundbible.com/grab.php?id=1028&type=wav,I Want Brains," Zombies have an unquenchable thirst for brains. Comon you know your not using them, so share with the zombie. Zombie sounds requested by jordangiese.",i want brains_1159.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
https://soundbible.com/1027-Zombies-Eat-Brains.html,https://soundbible.com/grab.php?id=1027&type=wav,Zombies Eat Brains," The sound of a zombie wanting to eat your brains. Comon you know your not using them, so share with the zombie. Zombie sounds requested by jordangiese.",zombies eat brains_1160.wav,"['apparition', 'appearance', 'banshee', 'daemon', 'demon', 'devil', 'eidolon', 'ethereal being', 'haunt', 'incorporeal being', 'kelpie', 'manes', 'phantasm', 'phantom', 'poltergeist', 'revenant', 'shade', 'shadow', 'soul', 'specter', 'spook', 'vampire', 'vision', 'visitor', 'wraith', 'zombie', 'halloween', 'spooky', 'asleep', 'bereft of life', 'bloodless', 'bought the farm', 'breathless', 'buried', 'cadaverous', 'checked out', 'cold', 'cut off', 'deceased', 'defunct', 'departed', 'done for', 'erased', 'expired', 'extinct', 'gone', 'gone to meet maker', 'gone to reward', 'inanimate', 'inert', 'late', 'lifeless', 'liquidated', 'mortified', 'no more', 'not existing', 'offed', 'out of ones misery', 'passed away', 'perished', 'pushing up daisies', 'reposing', 'resting in peace', 'spiritless', 'stiff', 'unanimated', 'wasted', 'hell', 'hellish', 'alarming', 'bloodcurdling', 'chilling', 'creepy', 'eerie', 'hair-raising', 'hairy', 'horrendous', 'horrifying', 'intimidating', 'shocking', 'spine chilling', 'spooky', 'unnerving', 'frightening', 'terrifying', 'hanuted house', 'hanted', 'dia de la muerte', 'night', 'night of the living dead', 'boxhead', 'zombie wars', 'boxhead zombies', 'Left 4 Dead', '4 dead', 'xbox', 'games', 'flash game', 'movie', 'horror movie']"
